division,domain,wealth,age,age_when_married,school,class,working,newspaper,tv,asha,grameen,mclub,born,any,mmore,more,method,died,birth
3,1,1,20,16,1,9,1,2,1,2,1,2,4,,1,,1,0,1
3,1,3,28,15,1,7,2,2,1,2,2,1,4,1,,,2,0,0
3,1,2,33,12,1,5,2,2,1,2,2,2,4,,2,,2,0,1
3,1,3,29,20,1,12,2,2,1,2,2,2,,,2,,1,0,2
3,1,1,22,16,1,4,1,2,1,2,2,2,2,1,,,2,0,0
3,1,1,22,15,1,7,1,2,2,2,2,2,4,,1,,1,0,1
3,1,1,18,17,1,8,1,2,1,2,2,2,4,1,,,1,0,0
3,1,1,22,19,1,12,2,2,1,2,2,2,4,1,,,1,0,0
3,1,2,33,14,1,5,2,2,1,2,1,2,,,2,,1,0,3
3,1,2,25,15,2,,1,,1,2,1,2,,,,,,0,0
3,1,2,45,14,2,,2,,1,2,2,2,4,,,,,1,4
3,1,2,17,15,1,6,2,2,1,2,2,2,,,1,,1,0,1
3,1,3,26,12,2,,1,,1,2,2,1,,,,,,1,2
3,1,3,17,15,1,9,2,2,1,2,2,2,4,1,,,2,0,0
3,1,2,25,17,1,3,1,2,1,2,2,2,4,,1,,1,0,2
3,1,2,22,18,2,,2,,1,2,2,2,4,,1,,1,0,1
3,1,1,26,13,1,5,2,2,1,2,2,2,4,,1,,1,1,3
3,1,1,35,16,2,,2,,2,2,2,2,,,2,,1,2,5
3,1,1,18,15,2,,2,,2,2,2,2,,,1,,2,0,1
3,1,1,45,12,2,,2,,1,2,2,2,4,,2,,2,0,4
3,1,1,45,13,2,,2,,1,2,2,2,4,,2,,2,0,2
3,1,1,33,14,2,,2,,1,2,2,2,4,,2,,1,0,3
3,1,1,27,21,1,4,2,2,1,2,2,2,4,,2,,2,0,2
3,1,1,32,15,2,,2,,1,2,2,2,4,,1,,1,0,3
3,1,1,30,17,2,,2,,1,2,2,2,4,,2,,1,0,3
3,1,1,20,16,1,5,2,2,1,2,2,2,4,,1,,1,0,1
3,1,1,29,16,1,2,1,2,1,2,2,2,4,,1,,2,1,2
3,1,1,28,14,1,4,1,2,1,2,2,2,1,,2,,2,0,4
3,1,1,30,15,2,,1,,1,2,2,2,4,1,,,2,0,0
3,1,1,30,13,2,,2,,1,2,2,2,,,8,,1,0,4
3,1,1,20,18,1,5,2,2,1,2,2,2,4,,1,,1,0,1
3,1,1,30,16,1,3,1,2,2,2,2,2,4,,2,,1,1,4
3,1,1,35,13,1,5,1,2,1,2,2,2,4,,2,,2,0,4
3,1,1,19,18,2,,2,,1,2,2,2,4,,1,,1,0,1
3,1,1,31,14,2,,2,,1,2,2,2,4,,2,,1,0,2
3,1,1,28,22,1,5,1,2,2,2,2,2,4,,1,,1,0,1
3,1,1,23,14,1,6,2,2,1,2,2,2,4,,2,,1,0,2
3,1,1,20,14,1,6,2,2,1,2,2,2,,,1,,1,0,1
3,1,1,22,13,1,8,2,2,1,2,2,2,4,,,,,0,1
3,1,2,23,18,1,5,2,2,1,2,2,2,2,,1,,1,0,1
3,1,1,31,14,1,4,1,2,1,2,2,2,4,,2,,1,0,4
3,1,1,21,18,1,5,2,2,1,2,2,2,4,,,,,0,0
3,1,2,41,14,2,,2,,1,2,2,2,,,2,,2,0,3
3,1,3,34,15,1,2,2,2,1,2,2,2,4,,2,,1,0,3
3,1,1,31,13,2,,2,,1,2,2,2,4,,2,,2,0,5
3,1,1,27,14,2,,2,,2,2,2,2,4,,,,,0,3
3,1,1,44,16,1,5,2,2,2,2,2,2,4,,2,,1,0,4
3,1,1,21,19,1,8,2,2,1,2,2,2,4,1,,,2,0,0
3,1,1,,,,,,,,,,,,,,,,0,
3,1,1,29,16,2,,2,,1,2,2,2,2,,2,,1,0,3
3,1,1,38,17,2,,2,,1,2,2,2,4,,2,,1,0,4
3,1,1,38,13,2,,2,,1,2,2,2,4,,2,,1,0,2
3,1,1,19,17,1,5,2,2,1,2,2,2,4,,1,,1,0,1
3,1,1,18,14,1,5,2,2,2,2,2,2,4,1,,,1,0,0
3,1,1,32,13,2,,1,,2,2,2,2,4,,,,,3,6
3,1,1,34,13,2,,2,,2,2,2,2,4,,2,,1,0,5
3,1,1,32,13,2,,2,,1,2,2,2,,,2,,1,0,4
3,1,1,35,18,1,3,2,2,2,2,2,2,4,,2,,1,0,3
3,1,1,42,12,2,,2,,2,2,2,2,9,,2,,1,0,6
3,1,1,24,19,1,8,2,2,2,2,2,2,4,,1,,1,0,1
3,1,2,24,16,2,,2,,2,2,2,2,4,,2,,1,0,2
3,1,2,28,18,1,9,2,2,1,2,2,1,4,,1,,1,0,1
3,1,3,45,16,2,,2,,1,2,2,2,4,,2,,2,3,5
3,1,1,26,16,2,,1,,1,2,2,2,4,,2,,1,0,3
3,1,2,38,14,1,5,2,2,1,2,2,2,4,,,,,1,4
3,1,2,28,15,1,5,2,2,1,2,2,2,4,,2,,1,0,3
3,1,1,24,15,1,2,2,2,1,2,2,2,4,,,,,0,3
3,1,1,20,14,1,5,2,2,1,2,2,2,4,,1,,1,0,1
3,1,2,30,13,2,,2,,1,2,2,2,4,,2,,1,0,4
3,1,1,39,15,2,,1,,2,2,2,2,4,,2,,1,2,8
3,1,1,25,15,2,,1,,1,2,2,2,4,,2,,1,0,3
3,1,1,29,14,2,,1,,1,2,2,2,4,,2,,1,0,5
3,1,1,30,13,2,,2,,1,2,2,2,2,,8,,2,0,3
3,1,1,20,13,2,,1,,1,2,2,2,4,,1,,2,0,1
3,1,1,25,14,2,,1,,1,2,2,2,4,,2,,1,0,4
3,1,1,16,15,2,,1,,1,2,2,2,,1,,,2,0,0
3,1,1,16,14,2,,1,,1,2,2,2,,1,,,2,0,0
3,1,1,,,,,,,,,,,,,,,,0,
3,1,1,,,,,,,,,,,,,,,,0,
3,1,1,31,20,2,,1,,2,2,2,2,9,,,,,0,1
3,1,1,20,13,2,,1,,1,2,2,2,4,,2,,1,0,2
3,1,1,24,14,2,,1,,2,2,2,2,4,,8,,2,0,4
3,1,1,25,13,2,,1,,1,2,2,2,4,,2,,1,0,4
3,1,1,28,13,2,,1,,1,2,2,2,4,,2,,1,0,5
3,1,1,23,15,2,,2,,1,2,2,2,2,,8,,1,0,2
3,1,1,33,15,2,,2,,1,2,2,2,,,2,,1,0,5
3,1,1,29,17,2,,2,,1,2,2,2,4,,1,,2,0,1
3,1,1,26,15,1,5,2,2,1,2,2,2,4,,2,,1,0,3
3,1,1,30,18,2,,2,,1,2,2,2,,,2,,1,0,4
3,1,1,23,14,1,4,2,2,1,2,2,2,,,8,,1,0,2
3,1,1,35,12,2,,2,,1,2,2,2,4,,,,,0,6
3,1,1,13,12,1,4,2,2,1,2,2,2,2,1,,,1,0,0
3,1,1,34,16,1,4,2,2,1,2,2,2,4,,2,,1,0,3
3,1,1,21,17,1,5,2,2,1,2,2,2,4,,1,,1,0,1
3,1,1,40,16,2,,2,,1,2,2,2,,,,,,0,4
3,1,1,16,14,1,3,2,2,1,2,2,2,,,,,,0,0
3,1,1,31,17,2,,2,,1,2,2,2,,,2,,1,0,4
3,1,1,37,18,2,,1,,1,2,2,2,4,,2,,1,2,7
3,1,1,24,16,1,4,1,2,1,2,2,2,4,,,,,0,2
3,1,1,26,16,2,,1,,2,2,2,2,4,,2,,1,0,4
3,1,1,21,21,1,6,2,2,1,2,2,2,,1,,,1,0,0
3,1,1,20,16,2,,1,,2,2,2,2,4,,1,,1,0,1
3,1,1,21,17,2,,1,,1,2,2,2,4,,1,,1,0,1
3,1,1,22,18,1,5,2,2,1,2,2,2,,,1,,1,0,1
3,1,1,34,16,2,,2,,2,2,2,2,4,,2,,1,0,3
3,1,1,37,18,2,,2,,2,2,2,2,4,,2,,1,2,3
3,1,1,22,14,2,,1,,1,2,2,2,,,1,,1,0,2
3,1,1,30,16,1,2,1,2,2,2,2,2,3,,2,,2,0,2
3,1,2,30,14,1,3,1,2,1,2,2,2,4,,2,,1,0,3
3,1,1,27,17,1,4,1,2,2,2,2,2,3,,2,,2,0,2
3,1,1,24,14,1,5,1,2,1,2,2,2,4,,,,,0,2
3,1,2,18,16,1,7,2,2,1,2,2,2,4,,1,,1,0,1
3,1,1,27,16,1,5,1,2,1,2,2,2,4,,1,,1,0,1
3,1,1,40,12,2,,2,,1,2,2,2,4,,2,,2,2,8
3,1,1,30,17,1,5,1,2,1,2,2,2,4,,2,,1,0,3
3,1,1,29,12,2,,1,,2,2,2,2,4,,2,,2,0,4
3,1,1,20,20,1,8,1,2,2,2,2,2,4,1,,,1,0,0
3,1,1,22,15,1,6,1,2,2,2,2,2,4,,,,,0,1
3,1,3,32,14,2,,2,,1,2,2,2,,,2,,2,2,4
3,1,2,20,16,1,12,1,2,1,2,2,2,4,1,,,2,0,0
3,1,1,18,16,1,8,2,2,1,2,2,2,4,1,,,1,0,0
3,1,2,30,13,2,,1,,1,2,2,2,4,,2,,1,0,3
3,1,3,32,14,2,,2,,1,2,2,2,4,,2,,2,0,4
3,1,3,25,18,1,5,2,2,1,2,2,2,4,,1,,1,1,2
3,1,2,40,13,2,,1,,1,2,2,2,4,,2,,2,1,5
3,1,1,39,17,2,,1,,1,2,2,2,4,,2,,1,0,2
3,1,1,,,,,,,,,,,,,,,,0,
3,1,2,22,15,2,,1,,1,2,2,2,4,,8,,1,0,2
3,1,2,29,16,2,,2,,1,2,2,2,4,,2,,1,1,4
3,1,2,19,15,1,4,2,2,1,2,2,2,4,,1,,1,0,1
3,1,3,37,16,1,4,2,2,1,2,2,2,4,,2,,1,3,5
3,1,3,36,14,1,5,2,2,1,2,2,2,4,,2,,1,1,5
3,1,2,36,13,2,,1,,1,2,2,2,4,,,,,0,6
3,1,2,14,13,1,7,1,2,1,2,2,2,4,1,,,2,0,0
3,1,2,25,13,1,5,2,2,1,2,2,2,4,,8,,1,0,2
3,1,2,18,13,1,5,1,2,1,2,2,2,,1,,,1,0,0
3,1,1,23,14,1,4,2,2,1,2,2,2,,,1,,2,0,2
3,1,2,32,13,1,5,2,2,1,2,2,2,,,2,,2,0,5
3,1,2,18,14,1,5,2,2,1,2,2,2,4,1,,,2,0,0
3,1,2,25,16,1,5,1,2,1,2,2,2,4,,1,,2,0,1
3,1,2,28,14,2,,2,,1,2,2,2,4,,2,,1,0,4
3,1,1,18,17,1,5,2,2,1,2,2,2,4,,,,,0,0
3,1,1,32,18,2,,2,,1,2,2,2,4,,2,,2,0,4
3,1,1,20,14,1,6,2,2,1,2,2,2,4,,1,,1,0,2
3,1,1,27,15,2,,2,,1,2,2,2,4,,1,,2,0,2
3,1,3,40,15,2,,2,,1,2,2,2,4,,,,,1,3
3,1,3,23,13,1,3,1,2,1,2,2,2,4,,1,,1,0,2
3,1,2,18,18,1,7,2,2,1,2,2,2,4,1,,,2,0,0
3,1,2,19,14,1,7,1,2,1,2,2,2,4,,,,,0,1
3,1,2,32,18,2,,1,,1,2,2,2,4,,2,,1,0,2
3,1,1,37,18,2,,2,,1,2,2,2,4,,2,,1,0,2
3,1,1,22,14,2,,1,,1,2,2,2,,,1,,1,0,3
3,1,2,22,14,1,5,1,2,1,2,2,2,4,,1,,1,0,1
3,1,2,42,22,1,4,1,2,1,2,2,2,4,,2,,1,0,5
3,1,2,34,13,1,3,1,2,1,2,2,2,4,,2,,2,0,4
3,1,1,25,16,1,3,1,2,2,2,2,2,4,,1,,1,0,2
3,1,2,35,16,1,5,2,2,1,2,2,2,4,,2,,1,0,3
3,1,1,23,14,1,5,1,2,1,2,2,2,4,,2,,1,0,2
3,1,2,31,14,2,,2,,1,2,2,2,4,,2,,1,0,4
3,1,2,36,16,1,5,1,2,1,2,2,2,4,,2,,1,0,3
3,1,1,30,20,1,2,1,2,2,2,2,2,4,,2,,1,1,4
3,1,2,49,14,2,,1,,1,2,2,2,4,,2,,1,0,4
3,1,2,24,15,1,3,2,2,2,2,2,2,4,,2,,1,0,2
3,1,1,31,13,2,,2,,1,2,2,2,4,,2,,1,0,5
3,1,2,36,15,1,5,2,2,1,2,2,2,4,,2,,1,0,2
3,1,2,19,16,1,7,2,2,1,2,2,2,4,,,,,0,1
3,1,2,39,13,2,,2,,1,2,2,2,4,,2,,1,0,5
3,1,1,38,17,2,,1,,2,2,2,2,,,2,,1,0,3
3,1,1,19,18,2,,1,,1,2,2,2,4,1,,,1,0,0
3,1,2,18,15,1,7,2,2,1,2,2,2,4,,1,,1,0,1
3,1,2,28,14,2,,2,,1,2,2,2,4,,2,,1,0,4
3,1,3,47,12,1,2,1,2,1,2,2,1,4,,2,,1,1,5
3,1,2,31,14,2,,2,,1,2,2,2,4,,2,,2,0,4
3,1,1,20,18,1,4,1,2,2,2,2,2,4,,1,,1,0,1
3,1,2,35,25,1,5,2,2,1,2,2,2,4,1,,,2,0,0
3,1,2,39,19,2,,1,,1,2,2,2,4,,2,,1,1,4
3,1,3,34,13,2,,1,,1,2,2,2,,,2,,2,0,3
3,1,2,,,,,,,,,,,,,,,,0,
3,1,2,25,20,1,4,1,2,1,2,2,2,4,1,,,2,0,0
3,1,3,37,13,2,,2,,1,2,2,2,4,,2,,2,6,9
3,1,3,28,16,1,3,2,2,1,2,2,2,4,,1,,2,0,2
3,1,1,49,14,2,,1,,1,2,1,2,4,,,,,0,7
3,1,1,26,15,1,4,1,2,2,2,2,2,4,,2,,1,1,3
3,1,1,30,12,1,2,1,1,1,2,2,2,4,,2,,1,0,3
3,1,1,19,15,1,3,2,2,1,2,2,2,4,,1,,1,0,1
3,1,1,28,18,1,5,2,2,1,2,2,2,4,,1,,1,0,3
3,1,1,19,17,1,5,2,2,1,2,2,2,4,,1,,1,0,1
3,1,1,36,17,2,,1,,1,2,2,2,4,,2,,1,0,3
3,1,1,16,13,1,3,2,2,1,2,2,2,4,1,,,2,0,0
3,1,1,46,20,2,,1,,1,2,2,2,4,,,,,1,1
3,1,1,40,23,2,,1,,2,2,2,2,4,,,,,1,1
3,1,1,38,20,1,2,1,2,1,2,2,2,4,,2,,1,0,5
3,1,1,33,17,2,,1,,1,2,2,2,4,,2,,1,0,3
3,1,1,35,22,1,6,1,2,1,2,2,2,4,,2,,1,0,3
3,1,1,38,15,2,,1,,1,2,2,2,4,,2,,1,1,4
3,1,1,24,17,1,4,2,2,1,2,2,2,4,,1,,1,0,2
3,1,1,32,12,2,,1,,1,2,2,2,4,,2,,1,0,3
3,1,1,20,18,1,5,2,2,1,2,2,2,4,,1,,1,0,1
3,1,1,,,,,,,,,,,,,,,,0,
3,1,1,,,,,,,,,,,,,,,,0,
3,1,4,42,15,1,5,2,2,1,2,2,2,4,,2,,1,1,4
3,1,1,22,15,2,,2,,1,2,2,2,4,,1,,1,0,1
3,1,2,26,16,2,,1,,1,2,2,2,4,,1,,1,0,2
3,1,1,17,15,1,4,2,2,1,2,2,2,,,1,,1,0,1
3,1,2,37,14,2,,1,,1,2,2,2,4,,2,,1,0,3
3,1,1,17,17,1,9,2,2,1,2,2,2,4,1,,,1,0,0
3,1,1,46,13,2,,2,,1,2,2,2,4,,,,,0,4
3,1,1,22,18,1,4,1,2,1,2,2,2,3,,,,,0,1
3,1,1,48,13,2,,1,,1,2,2,2,4,,2,,2,2,7
3,1,1,21,15,1,5,1,2,1,2,2,2,4,,,,,0,2
3,1,1,24,18,2,,1,,1,2,2,2,4,,1,,1,0,1
3,1,1,27,17,1,3,1,2,1,2,2,2,4,,2,,1,0,2
3,1,1,31,25,1,2,1,1,1,2,2,2,4,1,,,2,0,0
3,1,1,19,16,1,4,2,2,1,2,2,2,4,,,,,0,0
3,1,1,17,16,1,3,2,2,1,2,2,2,4,,1,,1,0,1
3,1,1,25,18,1,2,2,2,1,2,2,2,4,,1,,1,0,2
3,1,2,27,20,2,,2,,1,2,2,2,4,,,,,0,1
3,1,1,28,17,2,,1,,1,2,2,2,4,,1,,2,1,3
3,1,2,26,18,2,,1,,1,2,2,2,4,,2,,1,0,3
3,1,1,28,17,2,,1,,1,2,2,2,4,,2,,1,0,3
3,1,1,38,18,2,,1,,1,2,2,2,4,,2,,1,0,4
3,1,2,43,12,2,,1,,1,2,2,2,4,,2,,1,0,1
3,1,1,28,14,1,6,1,2,1,2,2,2,4,,2,,1,0,3
3,1,2,38,17,1,5,1,2,1,2,2,2,4,,2,,1,0,5
3,1,2,23,20,1,2,2,2,1,2,2,2,4,,1,,1,0,1
3,1,1,44,13,2,,2,,2,2,2,2,4,,2,,2,0,6
3,1,1,20,16,1,5,1,2,1,2,2,2,4,,1,,1,0,1
3,1,1,35,18,2,,1,,1,2,2,2,4,,2,,1,2,3
3,1,2,32,18,1,5,2,2,1,2,2,2,4,,2,,1,0,2
3,1,3,28,18,1,8,1,2,1,2,2,2,4,,1,,1,0,1
3,1,1,24,15,1,4,2,2,2,2,1,2,4,,2,,1,0,2
3,1,2,26,16,1,6,1,2,1,2,2,2,4,,2,,1,0,2
3,1,2,30,14,1,2,1,2,1,2,2,2,4,,2,,1,0,3
3,1,2,47,15,2,,1,,1,2,2,2,4,,2,,2,0,2
3,1,3,25,18,1,8,2,2,1,2,2,2,4,,1,,1,0,1
3,1,1,28,16,1,5,1,2,2,2,2,2,4,,1,,1,0,1
3,1,1,45,12,2,,2,,1,2,2,2,4,,,,,0,4
3,1,2,31,18,2,,2,,1,2,2,2,4,,2,,1,0,2
3,1,2,41,13,2,,2,,1,2,2,2,4,,2,,1,1,4
3,1,3,26,16,1,8,2,2,1,2,2,2,4,,1,,2,0,2
3,1,2,,,,,,,,,,,,,,,,0,
3,1,1,20,16,2,,2,,1,2,2,2,,,1,,1,0,1
3,1,2,34,14,2,,2,,1,2,2,2,4,,2,,1,0,2
3,1,1,20,18,1,6,1,2,1,2,2,2,4,,1,,1,0,1
3,1,1,27,18,1,6,1,2,1,2,2,2,4,,1,,1,0,1
3,1,3,33,16,2,,2,,1,2,2,2,4,,2,,1,0,2
3,1,1,23,13,1,4,1,2,1,2,2,2,4,,2,,1,0,3
3,1,2,27,18,1,2,1,2,1,2,2,2,4,,2,,1,0,2
3,1,2,35,15,1,2,2,2,1,2,2,2,4,,2,,1,0,3
3,1,2,23,18,1,10,2,2,1,2,2,2,4,,1,,1,0,2
3,1,1,32,18,1,7,2,2,1,2,2,2,4,,2,,1,0,3
3,1,1,26,14,1,5,2,2,1,2,2,2,,,2,,1,0,2
3,1,1,19,18,1,10,2,2,1,2,2,2,4,1,,,2,0,0
3,1,1,24,20,1,5,1,2,1,2,2,2,4,,,,,0,1
3,1,1,42,13,2,,1,,2,2,2,2,4,,2,,2,0,6
3,1,1,25,14,1,4,1,2,1,2,2,2,4,,1,,2,0,1
3,1,1,37,16,1,3,1,2,1,2,2,2,4,,2,,1,1,3
3,1,1,,,,,,,,,,,,,,,,0,
3,1,1,27,13,1,5,1,2,2,1,1,2,4,,2,,1,0,2
3,1,1,24,13,1,6,2,2,1,2,2,2,4,,8,,2,0,2
3,1,1,27,13,1,5,1,2,2,2,2,2,4,,2,,1,0,2
3,1,1,27,18,1,5,1,2,1,2,2,2,2,,1,,2,0,1
3,1,1,32,14,1,3,1,2,1,2,2,2,4,,2,,1,0,4
3,1,1,35,22,2,,2,,1,2,2,2,4,,1,,2,0,2
3,1,1,42,15,1,2,2,2,2,2,2,2,4,,2,,2,0,3
3,1,1,30,12,1,2,1,2,2,2,2,2,2,,,,,0,2
3,1,1,16,14,1,5,1,2,1,2,2,2,2,,,,,0,0
3,1,1,35,15,1,4,1,2,2,2,2,2,4,,2,,1,0,3
3,1,1,25,16,1,3,1,2,1,2,2,2,4,,,,,0,1
3,1,1,29,13,1,9,1,2,2,2,2,2,4,,2,,2,0,3
3,1,1,29,15,1,3,1,2,2,2,2,2,4,,,,,0,1
3,1,1,40,22,2,,2,,1,2,2,2,2,,2,,1,0,3
3,1,1,24,14,1,3,1,2,2,2,2,2,3,,1,,1,0,1
3,1,1,16,14,1,3,1,2,1,2,2,2,2,,,,,0,0
3,1,1,35,16,2,,1,,1,2,2,2,4,,,,,1,4
3,1,1,23,13,1,7,1,2,1,2,2,2,4,,1,,1,0,2
3,1,1,38,13,2,,1,,1,2,2,2,4,,2,,1,0,2
3,1,1,30,14,2,,2,,1,2,2,2,4,,2,,2,0,2
3,1,1,22,13,1,3,2,2,1,2,2,2,4,,2,,1,0,1
3,1,1,27,15,1,4,1,2,2,2,2,2,4,,1,,2,2,6
3,1,1,42,15,2,,2,,1,1,2,2,4,,2,,2,0,1
3,1,1,20,16,1,4,2,2,1,2,2,2,4,,,,,0,0
3,1,1,34,13,2,,1,,1,1,2,2,4,,2,,1,1,6
3,1,1,24,18,1,5,1,2,2,2,2,2,4,,1,,1,0,1
3,1,1,25,10,2,,1,,2,2,2,2,4,,1,,2,0,1
3,1,1,17,14,1,3,2,2,1,2,2,2,4,,1,,1,0,1
3,1,1,23,16,1,4,1,2,2,1,2,2,1,,1,,1,0,1
3,1,1,25,15,1,4,1,2,2,2,2,1,4,,2,,1,1,3
3,1,1,35,14,2,,1,,2,2,2,2,4,,2,,2,0,3
3,1,1,27,16,1,6,1,2,2,1,2,2,2,,2,,1,0,3
3,1,1,24,15,1,4,1,2,2,2,2,2,4,,2,,1,0,3
3,1,1,20,20,1,5,1,2,2,2,2,2,4,1,,,1,0,0
3,1,1,19,14,1,4,2,2,2,2,2,2,4,,2,,1,0,2
3,1,1,37,16,1,4,1,2,1,2,2,1,4,,2,,1,0,3
3,1,1,30,19,2,,1,,1,2,2,2,4,,2,,1,0,2
3,1,1,28,18,1,3,2,2,1,1,2,2,4,,2,,1,1,3
3,1,1,35,17,1,8,2,2,1,1,2,2,4,,2,,1,0,4
3,1,1,33,13,2,,1,,1,2,2,2,4,,2,,2,0,4
3,1,1,21,14,2,,2,,1,2,2,2,4,,1,,1,1,3
3,1,1,30,13,2,,1,,1,2,2,2,4,,2,,1,0,3
3,1,1,46,12,2,,2,,1,1,2,2,4,,2,,2,2,8
3,1,1,18,14,1,3,2,2,1,2,2,2,4,,1,,1,0,1
3,1,1,23,14,2,,2,,1,2,2,1,4,,1,,1,0,2
3,1,1,20,20,1,4,2,2,2,2,2,2,,1,,,1,0,0
3,1,1,29,16,2,,2,,1,2,2,2,4,,1,,2,0,2
3,1,1,26,14,2,,1,,1,2,2,2,2,,2,,1,0,3
3,1,1,36,15,2,,1,,1,2,2,2,4,,2,,1,0,4
3,1,1,25,14,2,,2,,2,2,2,2,4,,2,,1,0,3
3,1,1,37,12,2,,2,,1,2,2,2,4,,2,,2,1,4
3,1,1,34,13,2,,1,,1,2,2,2,4,,,,,2,3
3,1,1,26,14,2,,2,,1,2,2,2,2,,1,,2,0,1
3,1,1,37,12,2,,2,,1,2,2,2,4,,,,,1,3
3,1,1,20,13,1,7,2,2,1,2,2,2,4,,8,,1,0,2
3,1,1,21,15,1,5,2,2,1,2,2,2,4,,2,,1,0,2
3,1,1,33,13,1,5,1,2,1,2,2,2,,,2,,1,0,3
3,1,1,,,,,,,,,,,,,,,,0,
3,1,1,17,13,1,5,2,2,2,2,2,2,4,,,,,0,0
3,1,1,41,13,2,,2,,2,2,2,2,4,,2,,2,0,2
3,1,1,27,14,2,,1,,2,2,2,2,4,,,,,0,3
3,1,1,40,17,2,,1,,1,2,2,2,,,2,,2,0,4
3,1,1,41,14,1,3,2,2,2,2,2,2,4,,2,,1,0,2
3,1,1,34,18,1,5,1,2,2,2,2,2,4,,2,,1,0,1
3,1,1,24,14,1,4,1,2,2,2,2,2,4,,2,,1,0,2
3,1,1,36,15,1,5,1,2,2,2,2,2,4,,2,,1,0,3
3,1,1,41,13,1,3,2,2,2,2,2,2,4,,2,,1,0,4
3,1,1,40,12,2,,1,,2,2,2,2,4,,,,,0,2
3,1,1,32,15,1,3,1,2,2,2,2,2,4,,2,,1,0,3
3,1,1,49,15,2,,1,,1,2,2,2,4,,,,,0,1
3,1,1,43,15,2,,1,,2,2,2,2,4,,2,,1,0,3
3,1,1,30,13,2,,2,,2,2,2,2,4,,2,,1,0,4
3,1,1,37,20,2,,1,,2,2,2,2,4,,2,,1,0,3
3,1,1,22,19,2,,2,,2,2,2,2,4,,1,,1,0,1
3,1,1,36,16,2,,2,,2,2,2,2,4,,2,,1,0,3
3,1,1,21,16,1,5,2,2,2,2,2,2,4,,1,,1,0,2
3,1,1,37,13,2,,1,,1,2,2,2,4,,2,,1,0,5
3,1,1,29,17,2,,2,,1,2,2,2,,,2,,1,0,2
3,1,1,27,13,2,,2,,1,2,2,2,4,,2,,1,0,4
3,1,1,26,16,1,5,1,2,2,2,2,2,4,,2,,1,0,2
3,1,1,28,18,1,1,2,2,1,2,2,2,4,,2,,1,0,3
3,1,1,23,17,1,5,2,2,1,2,2,2,4,,1,,1,0,2
3,1,1,32,13,2,,2,,1,2,2,2,4,,,,,1,4
3,1,1,31,12,2,,1,,1,2,2,2,4,,,,,0,2
3,1,1,43,16,2,,1,,2,2,2,2,4,,,,,0,1
3,1,1,22,15,1,5,2,2,1,2,2,2,2,,1,,1,0,2
3,1,1,30,17,1,4,1,2,1,2,2,2,4,,1,,1,0,2
3,1,1,31,16,1,9,2,2,1,2,2,2,4,,2,,1,0,2
3,1,1,32,16,1,5,2,2,1,2,2,2,4,,2,,1,0,2
3,1,1,22,16,1,5,1,2,1,2,2,2,4,1,,,2,0,0
3,1,1,35,17,2,,2,,1,2,2,2,4,,2,,1,0,3
3,1,1,40,16,2,,1,,1,2,2,2,4,,2,,2,0,5
3,1,1,39,14,1,3,1,2,1,2,2,2,4,,2,,1,0,3
3,1,1,23,15,1,5,2,2,2,2,2,2,4,,1,,2,0,2
3,1,1,47,16,2,,1,,2,2,2,2,4,,,,,0,3
3,1,1,21,17,2,,2,,1,2,2,2,4,,1,,1,0,1
3,1,1,25,13,1,5,1,2,1,2,1,2,4,,2,,1,0,2
3,1,1,33,13,2,,2,,1,2,2,2,2,,2,,1,0,2
3,1,1,15,13,1,8,2,2,1,2,2,2,4,,1,,1,0,1
3,1,1,38,16,1,2,1,2,2,2,2,2,4,,,,,0,1
3,1,1,19,16,1,2,2,2,1,2,2,2,4,,1,,1,0,1
3,1,1,28,13,1,2,2,2,1,2,2,2,4,,2,,1,0,3
3,1,2,38,16,1,5,1,2,1,2,2,2,4,,1,,2,0,2
3,1,1,,,,,,,,,,,,,,,,0,
3,1,1,20,15,1,2,2,2,1,2,2,2,4,,2,,1,0,2
3,1,1,19,13,1,5,2,2,1,2,2,2,4,1,,,2,0,0
3,1,2,40,22,1,3,1,2,1,2,2,2,4,,1,,1,0,2
3,1,1,31,15,2,,1,,2,2,2,2,2,,,,,0,2
3,1,2,40,16,2,,1,,1,2,2,2,,,2,,1,0,3
3,1,1,30,22,1,5,1,2,1,2,2,2,4,,1,,2,0,2
3,1,1,34,13,2,,1,,1,2,2,2,4,,2,,1,1,4
3,1,2,16,16,1,7,2,2,1,2,2,2,3,,,,,0,0
3,1,3,38,15,2,,2,,1,2,2,2,,,2,,2,0,1
3,1,3,20,18,1,6,2,2,1,2,2,2,3,,1,,1,0,1
3,1,3,36,17,1,9,2,2,1,2,2,2,4,,2,,1,0,3
3,1,3,30,16,1,4,1,2,1,2,2,2,4,,2,,1,0,2
3,1,2,22,18,1,3,2,2,1,2,2,2,4,,1,,1,0,1
3,1,3,21,16,2,,2,,1,2,2,2,4,,1,,1,0,1
3,1,2,16,16,1,5,1,2,1,2,2,2,4,1,,,1,0,0
3,1,3,26,20,1,7,2,2,1,2,2,2,4,,2,,1,0,2
3,1,3,21,18,1,9,2,2,1,2,2,2,4,,1,,1,0,1
3,1,3,39,17,2,,2,,1,2,2,2,4,,2,,2,0,3
3,1,4,23,14,1,9,2,2,1,2,2,2,,,1,,2,1,2
3,1,4,28,18,1,10,2,2,1,2,2,2,4,,1,,2,0,1
3,1,2,22,18,1,8,2,2,1,2,2,2,4,,1,,2,0,1
