wealth,age,age_when_married,school,upto_class,working,tv,asha,want_child,method,died,birth,first_child_gender,children_away,boys_died,girls_died,domain_1,domain_2,domain_3,born_place_1.0,born_place_2.0,born_place_3.0,born_place_4.0,born_place_9.0
2,23,17,1,7,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2,42,14,1,5,0,1,0,0,1,0,5,1,0,0,0,0,0,1,1,0,0,0,0
4,43,14,1,5,0,1,0,0,1,0,3,1,1,0,0,0,0,1,0,0,0,1,0
2,49,15,1,5,0,1,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0
2,30,16,1,5,1,1,0,1,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0
4,25,15,1,10,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
4,22,17,1,9,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
2,47,16,0,0,0,1,0,0,0,0,6,1,1,0,0,0,0,1,1,0,0,0,0
2,19,15,1,9,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
3,44,16,1,2,0,1,0,0,1,1,4,1,1,0,1,0,0,1,1,0,0,0,0
2,46,13,0,0,0,1,0,0,0,0,6,0,1,0,0,0,0,1,1,0,0,0,0
5,33,15,1,14,0,1,0,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0
4,30,21,1,9,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0
1,26,13,1,8,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0
4,38,17,1,8,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0
2,39,17,1,5,0,1,0,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0
4,48,16,1,6,0,1,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0
5,31,21,1,12,0,1,0,1,1,0,4,1,0,0,0,0,0,1,0,0,0,1,0
5,28,21,1,9,0,1,0,1,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0
3,41,16,1,3,0,1,1,0,1,0,5,1,0,0,0,0,0,1,0,0,0,1,0
5,32,21,1,12,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0
4,27,19,1,12,0,1,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0
5,49,20,1,9,0,1,0,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0,0
4,26,18,1,10,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
5,27,21,1,16,1,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0
5,35,16,1,12,1,1,0,1,0,1,2,0,0,1,0,0,0,1,0,0,0,1,0
5,33,18,1,10,0,1,0,0,0,0,4,1,1,0,0,0,0,1,0,0,0,1,0
5,28,24,1,14,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
5,49,14,1,10,0,1,0,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0,0
5,39,24,1,10,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
4,39,16,1,9,0,1,0,0,1,0,5,1,1,0,0,0,0,1,0,0,0,1,0
3,34,14,1,5,0,1,1,0,1,1,5,1,0,1,0,0,0,1,1,0,0,0,0
5,47,18,1,9,0,1,0,0,1,0,4,1,0,0,0,0,0,1,0,0,0,1,0
5,23,21,1,16,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5,38,23,1,14,0,1,0,0,1,0,3,1,0,0,0,0,0,1,1,0,0,0,0
1,45,21,1,8,0,1,1,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0
3,36,17,1,5,0,1,1,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0
3,17,15,1,4,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
3,49,17,1,3,0,1,0,0,0,2,8,1,0,2,0,0,0,1,0,1,0,0,0
2,37,19,1,6,0,1,1,0,1,2,5,0,0,1,1,0,0,1,1,0,0,0,0
4,49,16,1,4,0,1,0,0,1,0,7,1,1,0,0,0,0,1,0,1,0,0,0
5,34,17,1,7,0,1,0,0,1,0,3,1,0,0,0,0,0,1,1,0,0,0,0
3,29,18,1,9,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0
3,49,16,0,0,0,1,0,0,0,1,4,1,1,1,0,0,0,1,0,0,0,1,0
3,33,16,1,2,0,1,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0
2,25,15,1,9,0,1,1,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0
2,37,15,1,4,0,1,0,0,1,0,4,1,0,0,0,0,0,1,1,0,0,0,0
3,47,17,1,2,0,1,0,0,0,2,7,0,1,0,2,0,0,1,1,0,0,0,0
2,32,16,1,4,0,1,1,1,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0
2,41,15,0,0,0,1,0,0,1,1,3,0,1,0,1,0,0,1,1,0,0,0,0
3,30,16,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0
1,29,20,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,1,0
3,28,21,1,12,0,1,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,1,0
4,49,14,1,2,0,1,0,0,0,2,8,1,1,1,1,0,0,1,1,0,0,0,0
2,22,16,1,5,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,38,18,1,5,0,1,1,0,1,0,4,0,0,0,0,0,0,1,1,0,0,0,0
2,44,18,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,1,0
2,41,15,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,1,1,0,0,0,0
1,28,15,1,6,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,1,0
2,24,15,1,9,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
4,45,16,1,7,1,1,0,0,0,1,5,0,1,0,1,0,0,1,0,1,0,0,0
1,37,13,1,7,0,1,0,0,1,1,4,0,0,1,0,0,0,1,1,0,0,0,0
2,30,18,1,9,0,1,1,0,1,0,3,1,0,0,0,0,0,1,1,0,0,0,0
3,30,18,1,5,0,1,0,1,0,1,3,1,0,1,0,0,0,1,0,0,0,1,0
1,16,15,1,6,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1,48,16,0,0,0,1,0,0,0,0,6,1,1,0,0,0,0,1,0,0,0,1,0
4,49,14,1,7,0,1,0,0,1,0,3,1,1,0,0,0,0,1,1,0,0,0,0
4,29,20,1,9,0,1,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,1,0
4,19,18,1,8,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
3,35,17,1,5,0,1,0,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0
1,29,17,1,7,0,1,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0
3,32,13,1,7,0,1,0,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0
2,31,14,1,9,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0
2,43,14,0,0,0,1,0,0,0,1,5,0,0,0,1,0,0,1,1,0,0,0,0
4,47,20,1,5,0,1,0,0,1,0,5,1,0,0,0,0,0,1,1,0,0,0,0
4,26,15,1,5,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0
2,33,16,1,6,0,1,0,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0
3,31,14,1,6,0,1,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,1,0
1,42,13,0,0,0,0,0,0,1,1,6,1,0,1,0,0,0,1,0,0,0,1,0
3,22,18,1,8,0,1,0,1,1,1,2,1,0,1,0,0,0,1,0,0,0,1,0
3,23,19,1,8,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3,19,15,1,5,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1,40,17,0,0,0,1,0,0,1,1,6,1,0,1,0,0,0,1,0,0,0,1,0
3,38,18,1,4,0,1,0,1,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0
1,36,16,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,1,0
2,40,14,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,1,1,0,0,0,0
2,44,15,1,3,0,0,0,0,1,2,9,1,1,2,0,0,0,1,0,0,0,1,0
1,35,16,1,8,0,1,0,0,1,0,3,1,0,0,0,0,0,1,1,0,0,0,0
4,46,16,1,4,0,1,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0
3,22,18,1,7,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
3,33,17,1,9,0,1,1,0,1,1,4,1,0,1,0,0,0,1,1,0,0,0,0
3,23,19,1,7,0,1,0,1,1,1,2,0,0,0,1,0,0,1,0,0,0,1,0
4,25,17,1,5,0,1,0,1,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0
1,32,19,0,0,0,1,1,0,1,1,3,1,0,0,1,0,0,1,1,0,0,0,0
1,47,12,0,0,1,1,1,0,1,2,5,0,1,1,1,0,0,1,1,0,0,0,0
1,46,12,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0
1,20,15,1,4,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0
1,23,18,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0
1,49,16,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,1,0,0,0,0
2,23,15,0,0,0,1,0,1,0,1,2,1,0,1,0,0,0,1,1,0,0,0,0
1,23,17,1,9,0,1,0,0,0,1,3,0,0,0,1,0,0,1,1,0,0,0,0
1,48,16,0,0,1,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0
1,43,13,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0
1,32,16,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,1,0,0,0,1,0
1,48,15,1,8,0,1,0,0,1,0,3,0,1,0,0,0,0,1,1,0,0,0,0
1,43,16,0,0,0,0,0,0,1,1,4,1,0,1,0,0,0,1,1,0,0,0,0
1,34,15,1,3,0,1,0,0,1,1,4,1,0,0,1,0,0,1,0,0,0,1,0
1,47,13,0,0,0,1,0,0,1,2,6,0,1,0,2,0,0,1,1,0,0,0,0
1,47,15,1,8,0,1,0,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0,0
2,35,15,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0
1,27,15,1,5,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0
1,31,17,1,4,0,1,1,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0
1,36,13,0,0,0,0,1,0,1,0,4,0,1,0,0,0,0,1,1,0,0,0,0
3,28,14,1,16,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
3,41,15,1,4,0,1,0,0,1,0,4,1,1,0,0,0,0,1,1,0,0,0,0
5,46,13,1,7,0,1,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0
5,19,15,1,8,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
1,20,18,1,5,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1,22,19,1,6,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
1,36,14,1,2,0,0,0,0,1,1,4,0,1,0,1,0,0,1,1,0,0,0,0
1,25,20,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0
3,41,14,1,5,0,1,0,0,1,0,5,1,1,0,0,0,0,1,1,0,0,0,0
1,32,17,1,9,0,1,0,1,1,2,3,1,0,1,1,0,0,1,1,0,0,0,0
2,40,15,1,5,0,1,0,0,1,0,5,0,1,0,0,0,0,1,0,0,0,1,0
1,25,16,1,7,0,0,0,1,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0
2,37,16,1,3,0,1,0,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0
1,28,18,1,2,0,1,0,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0
3,28,16,1,9,0,1,0,0,1,0,8,0,0,0,0,0,0,1,1,0,0,0,0
1,27,17,1,1,0,0,1,0,1,0,4,0,0,0,0,0,0,1,1,0,0,0,0
1,25,20,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0
1,21,18,1,4,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
2,42,20,1,5,0,1,1,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0
1,49,13,0,0,0,0,0,0,0,3,7,0,1,1,2,0,0,1,0,0,0,1,0
1,48,14,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,1,1,0,0,0,0
1,19,17,1,7,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,25,13,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0
1,43,12,0,0,0,1,0,0,1,3,7,0,0,1,2,0,0,1,1,0,0,0,0
2,36,12,0,0,0,0,0,0,1,4,8,0,1,2,2,0,0,1,1,0,0,0,0
2,20,16,1,6,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
1,33,15,1,3,0,1,0,0,1,0,3,0,1,0,0,0,0,1,1,0,0,0,0
1,35,17,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,1,0
2,40,15,1,8,0,1,0,0,1,0,3,0,1,0,0,0,0,1,1,0,0,0,0
3,28,18,1,12,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2,20,16,1,4,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
2,49,13,0,0,0,0,0,0,0,1,4,0,1,1,0,0,0,1,1,0,0,0,0
1,40,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
2,20,16,1,4,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
2,46,13,0,0,0,1,0,0,1,2,4,1,1,1,1,0,0,1,1,0,0,0,0
3,42,14,1,2,0,1,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0
1,27,17,1,8,0,1,1,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0
2,44,14,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,1,0,0,0,1,0
4,38,14,1,3,0,1,0,0,1,1,5,0,0,0,1,0,0,1,1,0,0,0,0
3,41,13,0,0,0,1,0,0,1,0,5,0,1,0,0,0,0,1,1,0,0,0,0
1,28,19,1,8,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
3,26,21,1,9,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1,21,18,1,9,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1,41,16,1,2,0,1,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0
1,43,13,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,1,1,0,0,0,0
3,33,20,1,10,0,1,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0
2,39,13,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,1,1,0,0,0,0
2,23,18,1,9,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
3,36,15,1,8,0,1,0,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0
1,48,17,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,1,1,0,0,0,0
4,32,15,1,4,0,1,0,0,1,0,3,1,0,0,0,0,0,1,1,0,0,0,0
4,40,24,1,9,0,1,0,0,1,1,3,1,0,1,0,0,0,1,0,0,0,1,0
5,37,21,1,14,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
5,34,24,1,14,0,1,0,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0
1,30,15,1,5,0,1,0,1,1,0,2,1,0,0,0,0,0,1,0,0,0,1,0
1,30,13,1,4,0,0,0,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0
4,46,14,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,1,1,0,0,0,0
2,27,18,1,9,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1,39,15,1,5,0,1,0,0,1,0,3,0,1,0,0,0,0,1,1,0,0,0,0
4,20,15,1,9,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
5,49,15,1,8,0,1,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,0,0
4,49,13,1,5,0,1,1,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0
3,49,14,0,0,0,1,0,0,1,0,3,1,1,0,0,0,0,1,1,0,0,0,0
3,28,16,1,6,0,1,0,1,1,0,3,1,0,0,0,0,0,1,0,0,0,1,0
4,40,19,1,9,0,1,1,0,1,0,3,1,0,0,0,0,0,1,1,0,0,0,0
1,40,14,0,0,0,0,0,1,0,1,3,1,0,0,1,0,0,1,1,0,0,0,0
1,28,20,1,3,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1,38,13,1,5,0,1,0,0,1,0,3,1,0,0,0,0,0,1,0,1,0,0,0
4,46,13,1,4,0,1,0,0,0,0,4,1,1,0,0,0,0,1,1,0,0,0,0
4,24,17,1,9,0,1,0,1,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0
4,43,13,1,6,0,1,0,0,0,0,4,1,0,0,0,0,0,1,1,0,0,0,0
3,38,16,1,4,0,1,0,0,1,0,2,0,1,0,0,0,0,1,1,0,0,0,0
2,28,23,1,9,0,1,0,1,1,0,2,1,0,0,0,0,0,1,0,1,0,0,0
4,46,18,1,7,0,1,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0
4,44,16,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,1,1,0,0,0,0
4,23,18,1,9,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2,36,16,1,5,0,1,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,1,0
3,22,16,1,10,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2,47,13,1,4,0,1,0,0,1,1,4,1,1,1,0,0,0,1,0,0,0,1,0
2,21,16,1,4,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
5,42,13,1,9,0,1,0,0,1,0,2,1,1,0,0,0,0,1,1,0,0,0,0
2,41,13,0,0,1,1,0,0,1,0,3,0,1,0,0,0,0,1,1,0,0,0,0
2,26,18,1,9,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
4,32,14,1,6,0,1,0,0,1,0,3,1,0,0,0,0,0,1,1,0,0,0,0
4,49,13,1,5,0,1,1,0,0,1,3,0,1,0,1,0,0,1,1,0,0,0,0
1,32,18,1,8,1,1,1,1,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0
1,31,13,1,7,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
4,41,17,1,10,0,1,0,0,1,1,3,0,1,0,1,0,0,1,0,0,0,1,0
4,38,21,1,10,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1,35,18,1,5,1,1,0,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0
2,29,19,1,10,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
4,42,16,1,5,0,1,0,0,1,0,3,1,0,0,0,0,0,1,1,0,0,0,0
2,30,13,1,5,0,1,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0
4,32,17,1,10,0,1,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0
4,30,26,1,16,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
5,35,18,1,10,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0
1,37,15,1,5,1,1,1,0,1,0,2,1,0,0,0,0,0,1,0,0,0,1,0
2,19,14,1,12,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
4,33,20,1,8,0,1,0,1,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0
2,39,18,1,1,0,1,0,0,1,0,3,0,1,0,0,0,0,1,1,0,0,0,0
5,37,21,1,16,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1,41,18,1,3,0,1,0,0,1,0,4,0,1,0,0,0,0,1,1,0,0,0,0
5,49,13,1,9,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
4,17,13,1,9,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
1,43,15,1,4,0,1,0,0,1,0,3,0,1,0,0,0,0,1,1,0,0,0,0
4,25,16,1,5,0,1,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0
4,24,16,1,10,0,1,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0
4,38,16,1,9,0,1,1,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0
4,25,14,1,6,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
4,34,14,1,8,0,1,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,1,0
1,40,14,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0
1,27,13,1,5,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,1,0,0
4,30,14,1,6,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3,26,16,1,9,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
3,34,16,1,9,0,1,0,0,1,0,5,0,1,0,0,0,0,1,1,0,0,0,0
4,21,16,1,8,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
4,29,15,1,9,0,1,0,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0
3,37,18,1,9,0,1,0,0,1,0,3,1,0,0,0,0,0,1,1,0,0,0,0
3,48,13,1,5,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
3,24,15,1,7,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
3,31,16,1,7,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
4,22,17,1,10,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1,30,18,1,4,0,0,1,1,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0
2,31,17,1,8,0,1,0,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0
3,39,17,1,2,0,1,0,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0
3,22,18,1,10,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
4,30,19,1,16,0,1,0,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0
3,19,17,1,5,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
5,32,18,1,12,0,1,0,1,1,1,3,1,0,0,1,0,0,1,0,0,0,1,0
3,37,14,1,5,0,1,0,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0
1,31,18,1,9,0,1,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0
3,31,13,1,5,0,1,0,0,1,0,3,1,0,0,0,0,0,1,1,0,0,0,0
2,34,13,1,7,0,1,1,1,0,1,3,1,0,1,0,0,0,1,1,0,0,0,0
3,38,13,0,0,0,1,1,0,1,0,4,1,1,0,0,0,0,1,1,0,0,0,0
4,22,18,1,8,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
2,44,18,0,0,1,1,0,0,1,1,4,0,0,0,1,0,0,1,1,0,0,0,0
4,36,14,1,5,0,1,0,0,1,0,3,0,1,0,0,0,0,1,1,0,0,0,0
1,17,15,1,5,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
2,34,21,1,8,0,1,1,0,1,0,3,1,0,0,0,0,0,1,1,0,0,0,0
2,23,17,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2,41,18,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,1,1,0,0,0,0
5,34,16,1,10,0,1,0,0,1,0,3,1,0,0,0,0,0,1,1,0,0,0,0
5,28,15,1,8,0,1,0,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0
5,27,20,1,12,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
3,46,13,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0
4,41,13,1,5,0,0,0,0,1,0,7,1,1,0,0,0,0,1,1,0,0,0,0
4,28,17,1,10,0,1,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0
3,48,15,1,5,0,1,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0
1,26,18,1,6,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
1,44,17,1,2,0,1,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0
2,49,14,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0
3,33,14,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,1,1,0,0,0,0
2,41,13,0,0,1,1,0,0,1,0,3,0,1,0,0,0,0,1,1,0,0,0,0
5,28,16,1,9,1,1,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0
5,26,22,1,16,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
4,34,19,1,6,0,1,0,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0
4,47,18,1,8,0,1,0,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0,0
4,20,15,1,8,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
5,48,13,1,10,0,1,0,0,1,0,6,1,1,0,0,0,0,1,1,0,0,0,0
4,46,13,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,1,0,0,0,1,0
4,22,16,1,5,0,1,0,1,1,0,2,1,0,0,0,0,0,1,0,1,0,0,0
4,47,14,1,7,0,1,0,0,1,0,5,1,1,0,0,0,0,1,1,0,0,0,0
1,44,16,0,0,1,1,1,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0
4,42,16,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0
1,26,18,1,9,1,1,1,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0
3,29,17,1,9,0,1,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0
2,28,16,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2,26,20,1,8,0,1,0,1,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0
5,40,28,1,12,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
5,24,14,1,8,0,1,0,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0
5,28,23,1,16,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
3,26,18,1,9,1,1,0,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0
4,27,18,1,14,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
4,46,14,1,8,0,1,0,0,1,0,3,1,1,0,0,0,0,1,0,0,0,1,0
4,34,14,1,3,0,1,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0
1,26,15,1,6,0,1,0,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0
